forum_id,post_id,post_layer,post_time,user_id,post_content,number_of_words
391168,4178453,1,2014/7/11 13:02,306690,糖友们问你们一个事情。。我确诊糖尿病已经4个月了，从确诊到现在只锻炼了一个月现在3个月没锻炼了因为夏天比较热。。我空腹现在保持在5.9~~6.0饭后保持在7.0糖化血红蛋白从确诊到现在一直保持在6.0都不会下降！还有你们中午吃完饭散步吗还是吃完饭就做哪里我经常吃完饭就做哪里导致饭后血糖有点高。。,153
391221,4179371,1,2014/7/11 22:50,135527,我想长胖一点，吃什么容易乇胖点,16
391246,4179829,1,2014/7/12 10:14,315171,请问各位，糖尿病人一般都需终生服药吗,19
391287,4180519,1,2014/7/12 17:15,271392,"今天没吃早餐，中午吃过午饭，然后做电脑前玩了3个小时游戏，测了下血糖餐后4小时后血糖居然7,。7，然后休息了，50分钟测了一下，5.4，，这50分钟血糖居然能下降这么快吗，玩游戏注意力集中，心情紧张是不是也影响血糖的，",109
391320,4181150,1,2014/7/12 23:03,306690,中国现在有多少没发现的糖尿病,15
391321,4181174,1,2014/7/12 23:22,306690,我控制力差，确诊4个月了就刚开始锻炼了一个月现在3个月没锻炼了。。很懒我想进监狱天天喝稀饭控制血糖你们看行吗,55
390445,4166752,1,2014/7/5 9:40,315171,糖尿病人可以吃苹果和梨子吗,14
390483,4167347,1,2014/7/5 15:44,130595,"以前吃水果测一两小时都很低,五点几的多，这两天测半小时的，几乎都是7左右，",37
390549,4168666,1,2014/7/6 10:46,315171,请问各位，糖尿病人炒菜一定要放元贞糖吗如果放普通糖对血糖影响大吗,34
390793,4172255,1,2014/7/8 9:45,316697,"請問～死麵的食物有哪些""死麵""比較不會升糖～請問～""死麵""的食物有哪些先謝謝各位前輩！",46
390803,4172393,1,2014/7/8 10:37,316697,台灣新聞剛才10：30報導花生醬...台灣花生醬內含黃麴毒素雖然符合食品局標準～但是接近超標～新聞媒體勸民眾不要吃～以免多食會中毒！,66
390998,4175668,1,2014/7/9 23:34,314998,尿完了一会就感觉又有货了，不去吧有感觉，去了就一点点，这算三多里面的吗,36
390104,4160566,1,2014/7/2 15:35,286319,据说，糖友的体重一旦下降就极难回升，是么,21
390154,4161467,1,2014/7/3 6:37,315491,今天早上空腹8.0不知道是不是和昨天饭后还有睡前的血糖有关,30
390306,4164063,1,2014/7/4 6:28,206548,昨天睡得晚忽忽悠悠觉得低血糖，刚有点冒虚汗，起来吃了2块水果糖稳定了。睡到六点起床，洗完脸，测下血糖4.6。,54
390433,4166403,1,2014/7/4 22:38,317003,查出这病已经3个月了！今年35！太胖了180！现在158！一直在坛论默默的看着兄弟姐妹们互相鼓励着！今天鼓起勇气开了这贴！算是和兄弟姐妹们打个招呼！接下来介绍下我的情况吧！3月查出来的是血糖13，糖化12，血压120-170，肝肾检查正常！医生开药一天2甲缓释2片，美格齐一片，录沙坦甲一片。一星期后血糖8血压100-140一个月后血糖5.8血压100-140！二个月后血糖4.4血压90-136医生不开降血压了！搞不懂！！三个月后血糖4.4血压100-140又开了降血压！又开了罗格！说什么看看吃了看看以后能不能不吃！就说这样！也没说清楚！他太忙了！运动嘛一天早晚7公里慢跑！吃的定量！大家帮忙分析分析他说的什么意思罗格是刺激胰岛素的！还有尿检7次，尿常规5次！微量纸2次正常！这两天又泡泡多了！大家说要不要再去检下上次检是8天前！有须要吗,381
390481,4167342,1,2014/7/5 15:40,81633,测的结果..一直都是三诺高....差距最大的一次..是罗氏6.8三诺8.5请问拿着血糖仪.去医院.抽静脉血测血糖的那种..可以和血糖仪的指血做对比数值吗,83
390510,4168069,1,2014/7/5 20:36,248291,从6月22日起，遵从医嘱：每餐服用拜唐苹50mg和二甲双胍缓释片0.5g，结果如下图：早餐后由原来7.8以下升高到8.0左右，午餐后由经常上10、11、12，降到8.0左右，而晚餐后似乎有所提升，多在9多——效果不是很让人满意，似乎用药不用药差别不是特别大。各位，这样用药需要怎样调整呢午餐应该会影响晚餐的血糖，能不能把午餐的拜唐苹减掉呢,182
390608,4169698,1,2014/7/6 22:58,316118,3.9-6.1是传统的血糖标准，正常人会不会出现低血糖如果有，会是什么症状为什么我最近经常出现4.0左右，但没有什么症状,63
389193,4145022,1,2014/6/25 6:05,315491,我现在用30个单位诺和平，那么如果我换成来的时用多少个单位该如何调试,36
389749,4154407,1,2014/6/29 13:47,229852,因为准备要小孩，所以26日那天去医院换了胰岛素，医生建议用诺和灵N，用量为：早：3、中：2、晚：2、睡前：4。但是这几天打了后发现餐后2H血糖值很高，拿出昨天晚上和今天的血糖值大家帮我看一下，分别为：早2H：10.2午2H：9.0晚餐前：4.0晚2H：6.7凌晨3点半：4.6早上空腹：4.9想请问一下我这样的血糖是不是早上和中午还要多打几个单位,204
390106,4160595,1,2014/7/2 15:51,229852,今天中午打了：2个单位的优泌乐（短效）。吃了一根紫薯+西红柿炒大头菜，过了半小时吃了一块小的炸鸡块，快走半小时，2H后测血糖：11。2，是因类吃了紫薯还是因为吃了一块炸鸡块呀中午怎么就控制的这么不好呢,101
390279,4163706,1,2014/7/3 21:28,314205,胰岛素笔用完了药水里面的胰岛素可否能换要到什么地方去买,29
389699,4153368,1,2014/6/28 19:54,316118,中午自测，强行让岳父（今年74岁）测了下，午餐前后18.1-17.4。平时谁不让吃就骂谁，想吃多少就吃多少，想吃什么就吃什么，每天只吃一次格列奈。曾经因为指数高就说机器是坏的，把大姨子给买的500多的强生换成“妙手”（无良药店猪估计笑了好多天），然后测过再换“怡成”，再也不测了，开始说自己根本不是糖尿病。哎，你们说咋办,161
390011,4158999,1,2014/7/1 18:08,315171,我3月份确证为糖尿病，每个月费用为500元左右，我现在在私人单位上班，没医保，请问我怎么样办理医保，可以报销一部分费用呢,61
388953,4141333,1,2014/6/23 11:29,314908,以前吃完早餐回到公司，就很自然上厕所，只有假日休息时没便意，但一上班就正常了。这可能是习惯性便秘吧。自从确诊住院后到现在两个月了，每天上班都没有便意，隔三四天才有一点点，去了厕所老是放屁，使劲憋才出来，真烦啊，这两个月都已调整饮食，蔬菜类都比以前吃多了，加上运动，为何还不能消除便秘呢,150
389214,4145469,1,2014/6/25 10:35,313713,5月23日，开始服用诺和龙，每餐饭前15分钟服用0.5毫克诺和平，至6月24日，共测血糖102次，血糖波动很大，空腹基本在4-6间，比较正常，但餐后就像坐过山车了，有时6，有时12。统计情况如下：102次血糖，空腹正常，餐后有21次超过9，其中有12次超过10，其中7次超过11，其中3次超过12l。很忧虑啊，血糖波动太大了，已经很注意饮食和运动了，有种防不胜防的感觉，如昨晚吃：空心菜、2条小海鱼、豆角、豆腐干（油炸）、小半碗米饭，难道是豆腐干的问题,227
389243,4145981,1,2014/6/25 14:20,313713,我以前吃的是盐酸二甲双胍肠溶胶囊。还有其他种类吗,25
389299,4146633,1,2014/6/25 18:53,134256,瘦了以后，胃也小了，很容易吃饱！两个小时后又饿，大家的8分饱究竟是啥感觉,40
389302,4146683,1,2014/6/25 19:31,314998,我发现的很及时，偶然发现血糖高的。然后现在血糖控制得也不错，也还没有三多一少。现在真担心体重继续降，刚发现那会玩命减肥，希望体重赶紧降下来，虽然现在还没到标准体重，但眼瞅着称上那多少年没见过的数字，每降一公斤还是很让人纠结。不知道多久会出现那些症状。到时候在单位就瞒不住了哦。。。。另外以前一天三次二甲，一个月降了20多斤，现在一天两次，一个月也就降了5，6斤，怎么回事啊,189
389305,4146730,1,2014/6/25 19:57,95848,我想听听糖友的看法，糖尿病有遗传吗谢谢了。,31
388876,4139712,1,2014/6/22 15:23,229852,请教！血糖正常但是为什么总是感到口渴同时每天早上起床后感觉右手涨涨的，这是并发症吗,43
389166,4144664,1,2014/6/24 21:04,314998,主食200g粗粮饭大米燕麦荞麦糙米等半个小猪蹄炒葱头凉拌海带杏仁喝的青菜汤加2个小鹌鹑蛋吃完饭出去走了4公里，慢跑了2公里2小时零十五分钟5.8饭前15分钟吃了半个西红柿，和小指甲盖那么大一块奶油，估计也就仨瓜籽那么重，控制住了没吃老婆的蛋糕不知道我这个血糖应该算2个半小时的还是2个小时15分钟的是不是饭前提前吃点东西，提前分泌点胰岛素有利于控糖啊我又开始胡思乱想了大家说有道理吗,208
389187,4144961,1,2014/6/24 23:29,316118,一直用强生稳豪，试纸大概4.5元一条；最近开始减药，需要天天测，网上订了台安准，不知道它准不准,48
389225,4145686,1,2014/6/25 11:46,243315,最近可能是世界杯闹的，餐后不稳定，有时候餐后2小时7.6不错的，但三小时，四小时还是7多点，当然是后面坐的玩电脑没动，一出去动动就变成6点2，不知道啥问题，是二甲管餐后，还是捷诺维管餐后呢，诶,96
376908,3949422,1,2014/3/30 6:48,302114,请问糖友，我是2型现在打混优必林胰岛素和吃二甲双胍缓释片，我想问：吃二甲双胍缓释片是不是最好和打胰岛素一起最好，起的作用最好吃药延后是为了胃肠的问题先考虑效果情况。,84
388617,4135109,1,2014/6/20 13:33,313883,今天皮肤上有点炎症，去医院看医生，医生本来准备给我开药，看我病例上有糖尿病，直接来了句，这是重大的免疫疾病。。。。。。。另外阿莫西林和利巴韦林这种抗生素短期内吃对肝肾功能影响大吗阿莫西林大概吃3天，利巴韦林吃8天。。还有胸腺肽，是提高免疫力的，这种药物对于糖尿病影响大吗谢谢,146
388624,4135212,1,2014/6/20 14:07,315233,餐前4.8；餐后6.1；想知道什么时候能裸奔,23
388709,4136587,1,2014/6/21 6:48,315233,以前没有血糖仪；一直不知道酒后血糖如何昨晚单位来客；晚上6点27开喝，时长到7点15左右结束；食量对比平时应算大吧！酒量4两左右；原打算测个两小时血糖，但忘了，今天早上6点33分补测了一个空腹血糖还好5.1！,105
388783,4137766,1,2014/6/21 16:16,315491,RT是1型长效用量多还是1型速效用量多还是有没有略知一二的。,36
388119,4127653,1,2014/6/17 11:50,123408,我去年初确诊后打预混胰岛素35个/天，打了1年后10个/天后改吃药3个月，因工作上遇到点着急焦虑的事，血糖上升，又改为胰岛素29个/天。这是怎么回事刚缓解的一点胰岛功能又回到了一年前了大师高人能帮分析分析吗，谢谢。,109
388199,4129269,1,2014/6/18 4:39,46186,"大家早上好！早晨肚子饿，空腹测血糖还7.1，这样也好，等下运动也不怕低血糖了。餐后一小时血糖QQ图片20140618095147.jpg(69.35KB,下载次数:56)下载附件保存到相册2014-6-1810:02上传餐后二小时血糖wifi0s059115551120000101_082124.jpg(48.65KB,下载次数:56)下载附件保存到相册2014-6-1810:03上传",219
388209,4129487,1,2014/6/18 8:53,316118,我一般控制在5-7左右，周围同事一般都在8-10以上，是不是我要增加吃饭或者减少药量（我是5月17日住院的）来自:iPhone客户端,69
388315,4130966,1,2014/6/18 18:40,135037,晚餐前血糖5.5正常吗不知道正常人是多少,22
388351,4131484,1,2014/6/18 22:27,316118,最近感觉控制的特好，测了下晚餐前后，分别为5.6和6.1，我服药拜糖平和格列美脲有1个月，我应该是自作主张减药还是适当增加饭量呢什么时候我也可以裸奔呢来自:iPhone客户端,90
388463,4133013,1,2014/6/19 15:46,123408,早餐两片全麦面包中间抹了一勺炼乳，2h测8.8，跟炼乳有关中午半个馒头和一些菜及土豆片2h测8.7（两片卡博平），打算明天1片卡1片诺和龙，唉。,73
384113,4074855,1,2014/5/24 11:49,314962,10年也体重一直保持在102斤左右上下浮动不超过5斤。可是自打过完年到现在整整长了10斤。该用的方法都用了，可是肉肉还在。夏天到了肉肉又藏不住。哎很郁闷。每天就进食那么点它都还进化成脂肪。这让我情何以堪哦腊月称吃完饭100斤整。本人身高158CM。怎么办,129
